Fecha,Hora,WS
2021-02-08,13,1.152
2021-02-08,14,1.321
2021-02-08,15,1.488
2021-02-08,16,1.343
2021-02-08,17,1.464
2021-02-08,18,1.405
2021-02-08,19,0.814
2021-02-08,20,0.305
2021-02-08,21,0.34
2021-02-08,22,0.694
2021-02-08,23,0.258
2021-02-09,0,0.227
2021-02-09,1,0.253
2021-02-09,2,0.344
2021-02-09,3,0.412
2021-02-09,4,0.211
2021-02-09,5,0.158
2021-02-09,6,0.076
2021-02-09,7,0.195
2021-02-09,8,0.29
2021-02-09,9,0.823
2021-02-09,10,1.719
2021-02-09,11,1.604
2021-02-09,12,0.751
2021-02-09,13,0.787
2021-02-09,14,1.164
2021-02-09,15,1.357
2021-02-09,16,1.245
2021-02-09,17,1.73
2021-02-09,18,1.344
2021-02-09,19,0.538
2021-02-09,20,0.093
2021-02-09,21,0.233
2021-02-09,22,0.46
2021-02-09,23,0.505
2021-02-10,0,0.288
2021-02-10,1,0.544
2021-02-10,2,0.488
2021-02-10,3,0.038
2021-02-10,4,0.072
2021-02-10,5,0.037
2021-02-10,6,0.153
2021-02-10,7,0.45
2021-02-10,8,0.327
2021-02-10,9,0.298
2021-02-10,10,0.691
2021-02-10,11,0.939
2021-02-10,12,1.289
2021-02-10,13,1.192
2021-02-10,14,1.463
2021-02-10,15,1.847
2021-02-10,16,1.862
2021-02-10,17,1.916
2021-02-10,18,1.626
2021-02-10,19,1.125
2021-02-10,20,0.551
2021-02-10,21,0.147
2021-02-10,22,0.287
2021-02-10,23,0.157
2021-02-11,0,0.268
2021-02-11,1,1.347
2021-02-11,2,0.926
2021-02-11,3,0.89
2021-02-11,4,0.373
2021-02-11,5,0.128
2021-02-11,6,0.284
2021-02-11,7,0.329
2021-02-11,8,0.253
2021-02-11,9,0.453
2021-02-11,10,1.08
2021-02-11,11,1.462
2021-02-11,12,2.15
2021-02-11,13,2.381
2021-02-11,14,2.16
2021-02-11,15,1.925
2021-02-11,16,1.889
2021-02-11,17,1.856
2021-02-11,18,1.609
2021-02-11,19,0.975
2021-02-11,20,0.294
2021-02-11,21,0.519
2021-02-11,22,0.981
2021-02-11,23,1.601
2021-02-12,0,1.378
2021-02-12,1,1.214
2021-02-12,2,0.375
2021-02-12,3,0.031
2021-02-12,4,0.067
2021-02-12,5,0.004
2021-02-12,6,0.095
2021-02-12,7,0.436
2021-02-12,8,0.38
2021-02-12,9,0.752
2021-02-12,10,1.493
2021-02-12,11,1.01
2021-02-12,12,1.528
2021-02-12,13,2.429
2021-02-12,14,2.053
2021-02-12,15,2.289
2021-02-12,16,1.598
2021-02-12,17,1.855
2021-02-12,18,1.25
2021-02-12,19,0.732
2021-02-12,20,0.598
2021-02-12,21,1.362
2021-02-12,22,0.422
2021-02-12,23,1.118
2021-02-13,0,1.607
2021-02-13,1,1.399
2021-02-13,2,2.18
2021-02-13,3,0.714
2021-02-13,4,0.114
2021-02-13,5,0.789
2021-02-13,6,0.641
2021-02-13,7,0.24
2021-02-13,8,0.716
2021-02-13,9,0.8
2021-02-13,10,1.784
2021-02-13,11,2.707
2021-02-13,12,2.502
2021-02-13,13,2.264
2021-02-13,14,2.337
2021-02-13,15,2.627
2021-02-13,16,2.063
2021-02-13,17,2.251
2021-02-13,18,3.119
2021-02-13,19,2.566
2021-02-13,20,1.673
2021-02-13,21,0.689
2021-02-13,22,0.454
2021-02-13,23,0.981
2021-02-14,0,1.14
2021-02-14,1,0.964
2021-02-14,2,0.89
2021-02-14,3,2.007
2021-02-14,4,1.537
2021-02-14,5,0.14
2021-02-14,6,0.476
2021-02-14,7,0.225
2021-02-14,8,0.09
2021-02-14,9,1.128
2021-02-14,10,1.698
2021-02-14,11,2.635
2021-02-14,12,2.487
2021-02-14,13,2.161
2021-02-14,14,2.474
2021-02-14,15,2.275
2021-02-14,16,2.362
2021-02-14,17,2.636
2021-02-14,18,2.087
2021-02-14,19,1.93
2021-02-14,20,1.674
2021-02-14,21,1.475
2021-02-14,22,1.649
2021-02-14,23,1.298
2021-02-15,0,1.756
2021-02-15,1,1.922
2021-02-15,2,1.492
2021-02-15,3,0.754
2021-02-15,4,0.05
2021-02-15,5,0.059
2021-02-15,6,0.202
2021-02-15,7,0.086
2021-02-15,8,0.325
2021-02-15,9,0.62
2021-02-15,10,1.458
2021-02-15,11,1.639
2021-02-15,12,1.841
2021-02-15,13,1.757
2021-02-15,14,1.829
2021-02-15,15,2.456
2021-02-15,16,3.027
2021-02-15,17,2.339
2021-02-15,18,2.588
2021-02-15,19,1.215
2021-02-15,20,0.721
2021-02-15,21,0.963
2021-02-15,22,0.704
2021-02-15,23,0.974
2021-02-16,0,1.326
2021-02-16,1,1.711
2021-02-16,2,1.56
2021-02-16,3,2.032
2021-02-16,4,1.747
2021-02-16,5,0.836
2021-02-16,6,0.248
2021-02-16,7,0.233
2021-02-16,8,0.88
2021-02-16,9,1.401
2021-02-16,10,1.306
2021-02-16,11,1.265
2021-02-16,12,1.491
2021-02-16,13,2.139
2021-02-16,14,2.408
2021-02-16,15,2.032
2021-02-16,16,2.353
2021-02-16,17,2.335
2021-02-16,18,1.959
2021-02-16,19,1.944
2021-02-16,20,1.305
2021-02-16,21,0.623
2021-02-16,22,0.682
2021-02-16,23,0.866
2021-02-17,0,1.038
2021-02-17,1,1.68
2021-02-17,2,1.76
2021-02-17,3,1.636
2021-02-17,4,1.008
2021-02-17,5,0.277
2021-02-17,6,0.61
2021-02-17,7,0.185
2021-02-17,8,0.662
2021-02-17,9,0.667
2021-02-17,10,0.9
2021-02-17,11,1.859
2021-02-17,12,2.136
2021-02-17,13,1.605
2021-02-17,14,1.728
2021-02-17,15,3.533
2021-02-17,16,2.837
2021-02-17,17,2.439
2021-02-17,18,1.841
2021-02-17,19,1.291
2021-02-17,20,0.87
2021-02-17,21,0.951
2021-02-17,22,0.785
2021-02-17,23,0.571
2021-02-18,0,0.514
2021-02-18,1,1.086
2021-02-18,2,1.167
2021-02-18,3,1.152
2021-02-18,4,1.069
2021-02-18,5,1.316
2021-02-18,6,0.435
2021-02-18,7,0.124
2021-02-18,8,0.076
2021-02-18,9,0.865
2021-02-18,10,1.69
2021-02-18,11,1.365
2021-02-18,12,1.667
2021-02-18,13,1.738
2021-02-18,14,1.525
2021-02-18,15,2.224
2021-02-18,16,4.213
2021-02-18,17,3.441
2021-02-18,18,2.429
2021-02-18,19,1.694
2021-02-18,20,1.631
2021-02-18,21,0.628
2021-02-18,22,0.455
2021-02-18,23,0.917
2021-02-19,0,0.662
2021-02-19,1,1.676
2021-02-19,2,2.683
2021-02-19,3,3.203
2021-02-19,4,3.656
2021-02-19,5,3.429
2021-02-19,6,3.147
2021-02-19,7,2.863
2021-02-19,8,2.559
2021-02-19,9,2.961
2021-02-19,10,3.551
2021-02-19,11,2.716
2021-02-19,12,3.041
2021-02-19,13,2.829
2021-02-19,14,2.518
2021-02-19,15,2.16
2021-02-19,16,1.976
2021-02-19,17,1.99
2021-02-19,18,1.514
2021-02-19,19,1.128
2021-02-19,20,0.482
2021-02-19,21,0.773
2021-02-19,22,1.236
2021-02-19,23,0.717
2021-02-20,0,0.815
2021-02-20,1,0.402
2021-02-20,2,0.476
2021-02-20,3,0.714
2021-02-20,4,0.718
2021-02-20,5,0.61
2021-02-20,6,0.269
2021-02-20,7,0.223
2021-02-20,8,0.443
2021-02-20,9,1.014
2021-02-20,10,1.394
2021-02-20,11,1.165
2021-02-21,0,0.867
2021-02-21,1,0.213
2021-02-21,2,0.229
2021-02-21,3,0.055
2021-02-21,4,0.007
2021-02-21,5,0.022
2021-02-21,6,0.021
2021-02-21,7,0.125
2021-02-21,8,0.117
2021-02-21,9,0.216
2021-02-21,10,0.825
2021-02-21,11,0.616
2021-02-21,12,1.035
2021-02-21,13,1.263
2021-02-21,14,1.367
2021-02-21,15,1.43
2021-02-21,16,1.502
2021-02-21,17,2.521
2021-02-21,18,2.617
2021-02-21,19,1.763
2021-02-21,20,1.584
2021-02-21,21,0.554
2021-02-21,22,0.478
2021-02-21,23,0.32
2021-02-22,0,0.263
2021-02-22,1,0.223
2021-02-22,2,0.411
2021-02-22,3,0.117
2021-02-22,4,0.276
2021-02-22,5,0.17
2021-02-22,6,0.356
2021-02-22,7,0.494
2021-02-22,8,0.802
2021-02-22,9,0.914
2021-02-22,10,1.577
2021-02-22,11,2.132
2021-02-22,12,2.681
2021-02-22,13,2.524
2021-02-22,14,1.584
2021-02-22,15,1.628
2021-02-22,16,1.86
2021-02-22,17,2.616
2021-02-22,18,1.955
2021-02-22,19,1.42
2021-02-22,20,0.392
2021-02-22,21,1.291
2021-02-22,22,1.928
2021-02-22,23,1.348
2021-02-23,0,1.725
2021-02-23,1,1.269
2021-02-23,2,0.917
2021-02-23,3,0.234
2021-02-23,4,0.576
2021-02-23,5,0.832
2021-02-23,6,1.327
2021-02-23,7,1.653
2021-02-23,8,1.599
2021-02-23,9,2.054
2021-02-23,10,1.658
2021-02-23,11,1.573
2021-02-23,12,1.03
2021-02-23,13,1.016
2021-02-23,14,1.202
2021-02-23,15,1.39
2021-02-23,16,1.234
2021-02-23,17,1.694
2021-02-23,18,1.29
2021-02-23,19,0.466
2021-02-23,20,0.126
2021-02-23,21,0.33
2021-02-23,22,0.875
2021-02-23,23,1.575
2021-02-24,0,1.315
2021-02-24,1,0.461
2021-02-24,2,0.476
2021-02-24,3,0.427
2021-02-24,4,0.158
2021-02-24,5,0.201
2021-02-24,6,0.203
2021-02-24,7,0.265
2021-02-24,8,0.328
2021-02-24,9,0.74
2021-02-24,10,1.437
2021-02-24,11,1.244
2021-02-24,12,1.268
2021-02-24,13,2.209
2021-02-24,14,2.056
2021-02-24,15,1.694
2021-02-24,16,1.848
2021-02-24,17,1.699
2021-02-24,18,1.601
2021-02-24,19,0.992
2021-02-24,20,1.316
2021-02-24,21,2.049
2021-02-24,22,2.083
2021-02-24,23,1.836
2021-02-25,0,0.707
2021-02-25,1,0.409
2021-02-25,2,0.334
2021-02-25,3,0.233
2021-02-25,4,0.243
2021-02-25,5,0.183
2021-02-25,6,0.544
2021-02-25,7,0.601
2021-02-25,8,0.532
2021-02-25,9,1.555
2021-02-25,10,2.024
2021-02-25,11,1.752
2021-02-25,12,1.654
2021-02-25,13,1.161
2021-02-25,14,1.005
2021-02-25,15,1.049
2021-02-25,16,1.046
2021-02-25,17,1.024
2021-02-25,18,1.105
2021-02-25,19,0.687
2021-02-25,20,0.323
2021-02-25,21,0.337
2021-02-25,22,0.925
2021-02-25,23,0.922
2021-02-26,0,0.431
2021-02-26,1,0.155
2021-02-26,2,0.326
2021-02-26,3,0.086
2021-02-26,4,0.086
2021-02-26,5,0.086
2021-02-26,6,0.081
2021-02-26,7,0.303
2021-02-26,8,0.238
2021-02-26,9,0.37
2021-02-26,10,0.483
2021-02-26,11,1.346
2021-02-26,12,1.609
2021-02-26,13,1.606
2021-02-26,14,1.303
2021-02-26,15,1.391
2021-02-26,16,1.343
2021-02-26,17,1.44
2021-02-26,18,1.023
2021-02-26,19,0.633
2021-02-26,20,0.378
2021-02-26,21,0.512
2021-02-26,22,0.125
2021-02-26,23,0.392
2021-02-27,0,0.571
2021-02-27,1,0.399
2021-02-27,2,0.2
2021-02-27,3,0.414
2021-02-27,4,0.308
2021-02-27,5,0.129
2021-02-27,6,0.037
2021-02-27,7,0.351
2021-02-27,8,0.251
2021-02-27,9,0.382
2021-02-27,10,1.413
2021-02-27,11,1.307
2021-02-27,12,1.518
2021-02-27,13,1.454
2021-02-27,14,1.525
2021-02-27,15,2.06
2021-02-27,16,1.96
2021-02-27,17,1.902
2021-02-27,18,1.591
2021-02-27,19,1.292
2021-02-27,20,1.074
2021-02-27,21,0.61
2021-02-27,22,0.479
2021-02-27,23,0.136
2021-02-28,0,0.227
2021-02-28,1,0.303
2021-02-28,2,0.403
2021-02-28,3,0.966
2021-02-28,4,0.546
2021-02-28,5,0.041
2021-02-28,6,0.448
2021-02-28,7,0.373
2021-02-28,8,0.197
2021-02-28,9,0.618
2021-02-28,10,0.445
2021-02-28,11,0.738
2021-02-28,12,1.206
2021-02-28,13,1.397
2021-02-28,14,1.949
2021-02-28,15,1.767
2021-02-28,16,1.901
2021-02-28,17,1.913
2021-02-28,18,1.523
2021-02-28,19,2.007
2021-02-28,20,0.891
2021-02-28,21,0.439
2021-02-28,22,0.19
2021-02-28,23,0.201
2021-03-01,0,0.258
2021-03-02,11,2.016
2021-03-02,12,1.468
2021-03-02,13,1.223
2021-03-02,14,1.303
2021-03-02,15,1.387
2021-03-02,16,1.433
2021-03-02,17,1.708
2021-03-02,18,1.02
2021-03-02,19,1.872
2021-03-02,20,0.314
2021-03-02,21,0.489
2021-03-02,22,0.348
2021-03-02,23,0.575
2021-03-03,0,0.705
2021-03-03,1,0.472
2021-03-03,2,0.666
2021-03-03,3,0.255
2021-03-03,4,0.605
2021-03-03,5,0.441
2021-03-03,6,0.351
2021-03-03,7,0.447
2021-03-03,8,0.277
2021-03-03,9,0.956
2021-03-03,10,1.057
2021-03-03,11,0.969
2021-03-03,12,0.904
2021-03-03,13,1.045
2021-03-03,14,1.519
2021-03-03,15,1.729
2021-03-03,16,1.503
2021-03-03,17,1.396
2021-03-03,18,1.242
2021-03-03,19,0.958
2021-03-03,20,0.293
2021-03-03,21,0.661
2021-03-03,22,0.16
2021-03-03,23,0.382
2021-03-04,0,0.723
2021-03-04,1,0.716
2021-03-04,2,0.314
2021-03-04,3,0.255
2021-03-04,4,0.314
2021-03-04,5,0.086
2021-03-04,6,0.188
2021-03-04,7,0.309
2021-03-04,8,0.372
2021-03-04,9,0.358
2021-03-04,10,0.687
2021-03-04,11,0.896
2021-03-04,12,1.188
2021-03-04,13,1.331
2021-03-04,14,1.396
2021-03-04,15,1.689
2021-03-04,16,1.635
2021-03-04,17,1.762
2021-03-04,18,1.557
2021-03-04,19,0.801
2021-03-04,20,1.419
2021-03-04,21,0.867
2021-03-04,22,1.22
2021-03-04,23,0.858
2021-03-05,0,1.113
2021-03-05,1,0.404
2021-03-05,2,0.279
2021-03-05,3,0.326
2021-03-05,4,0.274
2021-03-05,5,0.231
2021-03-05,6,0.283
2021-03-05,7,0.397
2021-03-05,8,0.262
2021-03-05,9,0.932
2021-03-05,10,1.155
2021-03-05,11,1.55
2021-03-05,12,1.292
2021-03-05,13,1.555
2021-03-05,14,1.32
2021-03-05,15,1.773
2021-03-05,16,1.696
2021-03-05,17,1.594
2021-03-05,18,1.577
2021-03-05,19,2.174
2021-03-05,20,0.565
2021-03-05,21,0.305
2021-03-05,22,0.319
2021-03-05,23,1.506
2021-03-06,0,3.291
2021-03-06,1,2.68
2021-03-06,2,3.156
2021-03-06,3,3.526
2021-03-06,4,3.054
2021-03-06,5,2.668
2021-03-06,6,2.376
2021-03-06,7,2.019
2021-03-06,8,1.616
2021-03-06,9,2.039
2021-03-06,10,2.052
2021-03-06,11,1.73
2021-03-06,12,1.289
2021-03-06,13,1.326
2021-03-06,14,1.05
2021-03-06,15,1.553
2021-03-06,16,1.557
2021-03-06,17,1.368
2021-03-06,18,1.49
2021-03-06,19,1.409
2021-03-06,20,0.112
2021-03-06,21,1.08
2021-03-06,22,1.19
2021-03-06,23,1.748
2021-03-07,0,0.855
2021-03-07,1,0.682
2021-03-07,2,0.407
2021-03-07,3,0.192
2021-03-07,4,0.128
2021-03-07,5,0.105
2021-03-07,6,0.006
2021-03-07,7,0.04
2021-03-07,8,0.02
2021-03-07,9,0.497
2021-03-08,0,2.274
2021-03-08,1,0.535
2021-03-08,2,0.656
2021-03-08,3,0.939
2021-03-08,4,1.186
2021-03-08,5,1.886
2021-03-08,6,1.74
2021-03-08,7,1.382
2021-03-08,8,2.484
2021-03-08,9,2.24
2021-03-08,10,2.073
2021-03-08,11,1.829
2021-03-10,0,0.87
2021-03-10,1,0.273
2021-03-10,2,0.406
2021-03-10,3,0.199
2021-03-10,4,0.146
2021-03-10,5,0.191
2021-03-10,6,0.429
2021-03-10,7,0.437
2021-03-10,8,0.54
2021-03-10,9,1.185
2021-03-10,10,1.579
2021-03-10,11,0.898
2021-03-10,12,1.056
2021-03-10,13,1.454
2021-11-01,0,0.16
2021-11-01,1,0.169
2021-11-01,2,0.125
2021-11-01,3,0.133
2021-11-01,4,0.205
2021-11-01,5,0.199
2021-11-01,6,0.323
2021-11-01,7,0.113
2021-11-01,8,0.436
2021-11-01,9,1.309
2021-11-01,10,1.677
2021-11-01,11,1.538
2021-11-01,12,1.396
2021-11-01,13,1.569
2021-11-01,14,1.458
2021-11-01,15,1.214
2021-11-01,16,0.85
2021-11-01,17,1.026
2021-11-01,18,0.732
2021-11-01,19,0.371
2021-11-01,20,0.685
2021-11-01,21,1.161
2021-11-01,22,0.747
2021-11-01,23,0.335
2021-11-02,0,0.464
2021-11-02,1,0.87
2021-11-02,2,0.256
2021-11-02,3,0.283
2021-11-02,4,0.274
2021-11-02,5,0.226
2021-11-02,6,0.104
2021-11-02,7,0.523
2021-11-02,8,1.109
2021-11-02,9,1.255
2021-11-02,10,2.117
2021-11-02,11,2.087
2021-11-02,12,1.774
2021-11-02,13,1.456
2021-11-02,14,1.379
2021-11-02,15,1.297
2021-11-02,16,1.822
2021-11-02,17,1.73
2021-11-02,18,1.167
2021-11-02,19,0.642
2021-11-02,20,1.067
2021-11-02,21,2.372
2021-11-02,22,2.102
2021-11-02,23,0.891
2021-11-03,0,0.742
2021-11-03,1,0.446
2021-11-03,2,0.301
2021-11-03,3,0.297
2021-11-03,4,0.205
2021-11-03,5,0.084
2021-11-03,6,0.312
2021-11-03,7,0.181
2021-11-03,8,0.388
2021-11-03,9,0.755
2021-11-03,10,0.787
2021-11-03,11,0.767
2021-11-03,12,1.181
2021-11-03,13,1.139
2021-11-03,14,1.249
2021-11-03,15,1.308
2021-11-03,16,1.598
2021-11-03,17,1.046
2021-11-03,18,1.729
2021-11-03,19,1.143
2021-11-03,20,0.405
2021-11-04,0,1.345
2021-11-04,1,0.853
2021-11-04,2,1.396
2021-11-04,3,1.153
2021-11-04,4,0.68
2021-11-04,5,0.434
2021-11-04,6,0.3
2021-11-04,7,0.279
2021-11-04,8,0.323
2021-11-04,9,1.077
2021-11-05,0,0.928
2021-11-05,1,0.785
2021-11-05,2,0.743
2021-11-05,3,0.687
2021-11-05,4,0.816
2021-11-05,5,0.982
2021-11-05,6,1.437
2021-11-05,7,1.467
2021-11-05,8,1.748
2021-11-05,9,2.129
2021-11-05,10,1.989
2021-11-05,11,1.923
2021-11-05,12,1.647
2021-11-05,13,1.754
2021-11-05,14,1.491
2021-11-05,15,1.332
2021-11-05,16,1.685
2021-11-05,17,1.577
2021-11-05,18,1.131
2021-11-05,19,0.64
2021-11-05,20,0.589
2021-11-05,21,0.439
2021-11-05,22,0.537
2021-11-05,23,0.75
2021-11-06,0,0.891
2021-11-06,1,0.405
2021-11-06,2,1.062
2021-11-06,3,1.35
2021-11-06,4,0.913
2021-11-06,5,0.698
2021-11-06,6,0.694
2021-11-06,7,0.297
2021-11-06,8,0.251
2021-11-06,9,1.157
2021-11-06,10,2.163
2021-11-06,11,1.835
2021-11-06,12,2.099
2021-11-06,13,2.398
2021-11-06,14,2.318
2021-11-06,15,1.493
2021-11-06,16,1.666
2021-11-06,17,1.375
2021-11-06,18,1.039
2021-11-06,19,0.792
2021-11-06,20,0.825
2021-11-06,21,1.524
2021-11-06,22,0.943
2021-11-06,23,0.956
2021-11-07,0,0.88
2021-11-07,1,0.938
2021-11-07,2,0.377
2021-11-07,3,0.021
2021-11-07,4,0.112
2021-11-07,5,0.135
2021-11-07,6,0.16
2021-11-07,7,0.341
2021-11-07,8,0.51
2021-11-07,9,1.145
2021-11-07,10,1.149
2021-11-07,11,1.139
2021-11-07,12,1.611
2021-11-07,13,1.501
2021-11-07,14,1.794
2021-11-07,15,1.638
2021-11-07,16,1.167
2021-11-07,17,1.458
2021-11-07,18,0.861
2021-11-08,0,0.664
2021-11-08,1,0.124
2021-11-08,2,0.136
2021-11-08,3,0.13
2021-11-08,4,0.142
2021-11-08,5,0.091
2021-11-08,6,0.45
2021-11-08,7,0.478
2021-11-08,8,0.886
2021-11-08,9,1.543
2021-11-08,10,1.434
2021-11-08,11,1.39
2021-11-08,12,1.331
2021-11-08,13,0.965
2021-11-08,14,1.459
2021-11-08,15,1.605
2021-11-08,16,1.623
2021-11-08,17,1.605
2021-11-08,18,1.735
2021-11-08,19,0.475
2021-11-08,20,0.171
2021-11-08,21,0.689
2021-11-09,0,0.658
2021-11-09,1,0.24
2021-11-09,2,0.086
2021-11-09,3,0.047
2021-11-09,4,0.553
2021-11-09,5,0.236
2021-11-09,6,0.168
2021-11-09,7,0.166
2021-11-09,8,0.687
2021-11-09,9,1.317
2021-11-09,10,1.299
2021-11-09,11,0.9
2021-11-09,12,1.166
2021-11-09,13,1.524
2021-11-09,14,1.643
2021-11-09,15,1.869
2021-11-09,16,2.077
2021-11-09,17,1.487
2021-11-09,18,1.153
2021-11-09,19,1.085
2021-11-09,20,1.137
2021-11-09,21,1.269
2021-11-09,22,0.892
2021-11-09,23,0.664
2021-11-10,0,0.705
2021-11-10,1,0.204
2021-11-10,2,0.196
2021-11-10,3,0.198
2021-11-10,4,0.073
2021-11-10,5,0.13
2021-11-10,6,0.154
2021-11-10,7,0.515
2021-11-10,8,0.526
2021-11-10,9,0.468
2021-11-10,10,1.413
2021-11-10,11,0.763
2021-11-10,12,0.619
2021-11-11,0,0.652
2021-11-11,1,0.24
2021-11-11,2,0.313
2021-11-11,3,0.096
2021-11-11,4,0.035
2021-11-11,5,0.032
2021-11-11,6,0.145
2021-11-11,7,0.259
2021-11-11,8,0.129
2021-11-11,9,0.572
2021-11-11,10,0.993
2021-11-11,11,0.968
2021-11-11,12,1.164
2021-11-11,13,1.268
2021-11-11,14,1.701
2021-11-11,15,1.752
2021-11-11,16,1.516
2021-11-12,0,1.565
2021-11-12,1,0.536
2021-11-12,2,0.581
